#filename, timestamp(s), timestamp_user_format, timeoffset(s)
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11260.tif, 1625595732.2546444, 2021-07-06 14:22:12, 9943.14149427414
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11264.tif, 1625595872.27136, 2021-07-06 14:24:32, 10083.15820980072
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11268.tif, 1625596012.2979937, 2021-07-06 14:26:52, 10223.184843540192
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11272.tif, 1625596152.390617, 2021-07-06 14:29:12, 10363.277466773987
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11276.tif, 1625596292.3876305, 2021-07-06 14:31:32, 10503.274480342865
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11280.tif, 1625596432.4012427, 2021-07-06 14:33:52, 10643.28809261322
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11284.tif, 1625596572.3995764, 2021-07-06 14:36:12, 10783.28642630577
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11288.tif, 1625596712.3795855, 2021-07-06 14:38:32, 10923.26643538475
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11292.tif, 1625596852.422662, 2021-07-06 14:40:52, 11063.309511899948
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11296.tif, 1625596992.4225564, 2021-07-06 14:43:12, 11203.309406280518
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11300.tif, 1625597132.4239264, 2021-07-06 14:45:32, 11343.310776233673
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11304.tif, 1625597272.4526248, 2021-07-06 14:47:52, 11483.33947467804
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11308.tif, 1625597412.4242094, 2021-07-06 14:50:12, 11623.311059236526
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11312.tif, 1625597552.44609, 2021-07-06 14:52:32, 11763.332939863205
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11316.tif, 1625597692.4886916, 2021-07-06 14:54:52, 11903.375541448593
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11320.tif, 1625597832.4350085, 2021-07-06 14:57:12, 12043.321858406067
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11324.tif, 1625597972.5072553, 2021-07-06 14:59:32, 12183.394105196
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11328.tif, 1625598112.5500765, 2021-07-06 15:01:52, 12323.436926364899
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_4/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11332.tif, 1625598252.6279106, 2021-07-06 15:04:12, 12463.514760494232
