#filename, timestamp(s), timestamp_user_format, timeoffset(s)
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_10976.tif, 1625585789.1131501, 2021-07-06 11:36:29, 0.0
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_10982.tif, 1625585999.216045, 2021-07-06 11:39:59, 210.10289478302002
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_10988.tif, 1625586209.2143638, 2021-07-06 11:43:29, 420.1012136936188
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_10994.tif, 1625586419.2779837, 2021-07-06 11:46:59, 630.1648335456848
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11000.tif, 1625586629.3359423, 2021-07-06 11:50:29, 840.2227921485901
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11006.tif, 1625586841.3321445, 2021-07-06 11:54:01, 1052.2189943790436
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11012.tif, 1625587051.4107487, 2021-07-06 11:57:31, 1262.2975986003876
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11018.tif, 1625587261.3512514, 2021-07-06 12:01:01, 1472.2381012439728
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11024.tif, 1625587471.416649, 2021-07-06 12:04:31, 1682.3034989833832
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11030.tif, 1625587681.4285574, 2021-07-06 12:08:01, 1892.3154072761536
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11036.tif, 1625587891.3985062, 2021-07-06 12:11:31, 2102.2853560447693
/HFIR/CG1D/IPTS-25696/shared/processed_data/jean_analysis/dicharge_combined_by_6/20210706_NMC_Li7_Full_Cell_kapton_1st_dischar_0030_11042.tif, 1625588101.3734145, 2021-07-06 12:15:01, 2312.2602643966675
